images/MORPH/Dataset/Images/Test/097503_3M38.JPG,"{""blur"":[""clear"",40.41],""bounding_box"":[15,25,148,148],""estimated_age"":[48.857143947056365],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",6.67],""head_tilt"":[""straight"",3.01],""head_up_down"":[""straight"",0.0],""lighting"":[""good"",176.29]}"
images/MORPH/Dataset/Images/Test/301561_05M43.JPG,"{""blur"":[""clear"",44.5],""bounding_box"":[23,23,125,125],""estimated_age"":[37.62857069287981],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",5.21],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_down"",-0.13],""lighting"":[""good"",120.89]}"
images/MORPH/Dataset/Images/Test/289648_00M19.JPG,"{""blur"":[""clear"",40.63],""bounding_box"":[27,32,122,122],""estimated_age"":[20.342856815883092],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",1.08],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",-0.01],""lighting"":[""good"",119.76]}"
images/MORPH/Dataset/Images/Test/08616_00M17.JPG,"{""blur"":[""clear"",41.92],""bounding_box"":[32,34,119,119],""estimated_age"":[19.542857306344168],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-1.15],""head_tilt"":[""straight"",1.06],""head_up_down"":[""straight"",0.03],""lighting"":[""good"",139.72]}"
images/MORPH/Dataset/Images/Test/258604_00F23.JPG,"{""blur"":[""clear"",44.84],""bounding_box"":[15,27,130,130],""estimated_age"":[21.20000008174351],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",18.75],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",-0.02],""lighting"":[""good"",132.56]}"
images/MORPH/Dataset/Images/Test/258051_06M41.JPG,"{""blur"":[""clear"",43.57],""bounding_box"":[26,34,119,119],""estimated_age"":[44.000000272478374],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",12.65],""head_tilt"":[""straight"",-1.04],""head_up_down"":[""looking_up"",0.12],""lighting"":[""good"",128.97]}"
images/MORPH/Dataset/Images/Test/158146_02M35.JPG,"{""blur"":[""clear"",45.5],""bounding_box"":[34,41,116,116],""estimated_age"":[30.07142870766776],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",3.2],""head_tilt"":[""straight"",-1.06],""head_up_down"":[""looking_up"",0.07],""lighting"":[""good"",126.84]}"
images/MORPH/Dataset/Images/Test/41801_01M16.JPG,"{""blur"":[""clear"",39.86],""bounding_box"":[30,32,124,124],""estimated_age"":[20.114285469055176],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-9.19],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_down"",-0.09],""lighting"":[""good"",113.73]}"
images/MORPH/Dataset/Images/Test/191909_03M27.JPG,"{""blur"":[""clear"",40.34],""bounding_box"":[35,42,113,113],""estimated_age"":[24.74285670689174],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",1.86],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_up"",0.17],""lighting"":[""good"",136.31]}"
images/MORPH/Dataset/Images/Test/8230_02M25.JPG,"{""blur"":[""clear"",39.8],""bounding_box"":[24,30,125,125],""estimated_age"":[26.528571946280344],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",8.69],""head_tilt"":[""straight"",1.08],""head_up_down"":[""straight"",-0.03],""lighting"":[""good"",108.37]}"
images/MORPH/Dataset/Images/Test/076989_9M38.JPG,"{""blur"":[""clear"",39.97],""bounding_box"":[26,32,126,126],""estimated_age"":[30.757141658238],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",8.51],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",0.03],""lighting"":[""good"",120.13]}"
images/MORPH/Dataset/Images/Test/125704_06M52.JPG,"{""blur"":[""clear"",43.52],""bounding_box"":[23,25,129,129],""estimated_age"":[50.214286531720845],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",13.11],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_down"",-0.09],""lighting"":[""good"",142.38]}"
images/MORPH/Dataset/Images/Test/238615_01M25.JPG,"{""blur"":[""clear"",29.56],""bounding_box"":[21,15,133,133],""estimated_age"":[24.285714421953475],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",1.0],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_down"",-0.18],""lighting"":[""bad"",51.05]}"
images/MORPH/Dataset/Images/Test/38019_0M33.JPG,"{""blur"":[""clear"",44.6],""bounding_box"":[28,25,128,128],""estimated_age"":[29.428571156093053],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-2.04],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_down"",-0.1],""lighting"":[""good"",178.11]}"
images/MORPH/Dataset/Images/Test/122965_0M33.JPG,"{""blur"":[""clear"",40.8],""bounding_box"":[28,31,135,135],""estimated_age"":[31.114286422729492],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-3.94],""head_tilt"":[""straight"",1.01],""head_up_down"":[""looking_up"",0.06],""lighting"":[""good"",143.37]}"
images/MORPH/Dataset/Images/Test/138609_6M31.JPG,"{""blur"":[""clear"",42.34],""bounding_box"":[28,32,123,123],""estimated_age"":[32.84285681588309],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-3.74],""head_tilt"":[""straight"",-2.16],""head_up_down"":[""looking_down"",-0.1],""lighting"":[""good"",194.55]}"
images/MORPH/Dataset/Images/Test/326144_01M16.JPG,"{""blur"":[""clear"",40.0],""bounding_box"":[29,40,120,120],""estimated_age"":[17.9999999659402],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",0.82],""head_tilt"":[""straight"",1.06],""head_up_down"":[""looking_up"",0.13],""lighting"":[""good"",160.22]}"
images/MORPH/Dataset/Images/Test/316479_03M22.JPG,"{""blur"":[""clear"",41.3],""bounding_box"":[32,33,118,118],""estimated_age"":[20.94285706111363],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",3.12],""head_tilt"":[""straight"",1.06],""head_up_down"":[""straight"",-0.03],""lighting"":[""good"",134.77]}"
images/MORPH/Dataset/Images/Test/202635_01M25.JPG,"{""blur"":[""clear"",44.3],""bounding_box"":[29,32,114,114],""estimated_age"":[24.857143333980016],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",11.07],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",-0.02],""lighting"":[""good"",135.51]}"
images/MORPH/Dataset/Images/Test/23239_00M35.JPG,"{""blur"":[""clear"",38.65],""bounding_box"":[35,41,112,112],""estimated_age"":[27.75714315686907],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",0.0],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",0.04],""lighting"":[""good"",124.61]}"
images/MORPH/Dataset/Images/Test/165224_00M41.JPG,"{""blur"":[""clear"",48.25],""bounding_box"":[24,24,127,127],""estimated_age"":[39.72857066563198],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",9.14],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_down"",-0.1],""lighting"":[""good"",119.87]}"
images/MORPH/Dataset/Images/Test/29293_2M32.JPG,"{""blur"":[""clear"",49.48],""bounding_box"":[25,25,122,122],""estimated_age"":[32.3714280809675],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",4.57],""head_tilt"":[""straight"",2.12],""head_up_down"":[""looking_down"",-0.09],""lighting"":[""good"",127.5]}"
images/MORPH/Dataset/Images/Test/131095_02M35.JPG,"{""blur"":[""clear"",42.34],""bounding_box"":[30,39,119,119],""estimated_age"":[26.114285469055176],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",4.16],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_up"",0.09],""lighting"":[""good"",145.65]}"
images/MORPH/Dataset/Images/Test/344918_04M17.JPG,"{""blur"":[""clear"",42.75],""bounding_box"":[29,31,120,120],""estimated_age"":[20.17142861230033],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",2.12],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",-0.04],""lighting"":[""good"",126.79]}"
images/MORPH/Dataset/Images/Test/066744_0M38.JPG,"{""blur"":[""clear"",41.23],""bounding_box"":[28,41,117,117],""estimated_age"":[43.50000040871756],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",12.73],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_up"",0.1],""lighting"":[""good"",157.9]}"
images/MORPH/Dataset/Images/Test/90304_00M23.JPG,"{""blur"":[""clear"",41.47],""bounding_box"":[26,33,121,121],""estimated_age"":[20.857142652784074],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",12.95],""head_tilt"":[""straight"",1.08],""head_up_down"":[""straight"",-0.06],""lighting"":[""good"",134.97]}"
images/MORPH/Dataset/Images/Test/316669_00M16.JPG,"{""blur"":[""clear"",42.86],""bounding_box"":[26,32,129,129],""estimated_age"":[20.114285809653147],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",1.01],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",-0.04],""lighting"":[""good"",182.68]}"
images/MORPH/Dataset/Images/Test/9042_04M46.JPG,"{""blur"":[""clear"",43.0],""bounding_box"":[31,41,121,121],""estimated_age"":[40.71428612300328],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",1.2],""head_tilt"":[""straight"",-1.02],""head_up_down"":[""looking_up"",0.14],""lighting"":[""good"",145.62]}"
images/MORPH/Dataset/Images/Test/236741_00M25.JPG,"{""blur"":[""clear"",39.69],""bounding_box"":[12,25,141,141],""estimated_age"":[37.228571210588726],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",12.68],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_down"",-0.09],""lighting"":[""good"",184.4]}"
images/MORPH/Dataset/Images/Test/063878_4M42.JPG,"{""blur"":[""clear"",37.01],""bounding_box"":[24,21,134,134],""estimated_age"":[34.99999931880406],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",4.15],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",-0.03],""lighting"":[""good"",96.46]}"
images/MORPH/Dataset/Images/Test/237959_01M25.JPG,"{""blur"":[""clear"",45.01],""bounding_box"":[26,31,125,125],""estimated_age"":[21.11428587777274],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",3.12],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",0.02],""lighting"":[""good"",134.95]}"
images/MORPH/Dataset/Images/Test/274164_02M21.JPG,"{""blur"":[""clear"",43.55],""bounding_box"":[28,38,114,114],""estimated_age"":[21.95714262553624],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",8.75],""head_tilt"":[""straight"",-1.08],""head_up_down"":[""looking_up"",0.07],""lighting"":[""good"",127.11]}"
images/MORPH/Dataset/Images/Test/151500_01M32.JPG,"{""blur"":[""clear"",48.39],""bounding_box"":[34,40,114,114],""estimated_age"":[38.25714383806501],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-8.7],""head_tilt"":[""straight"",2.12],""head_up_down"":[""looking_up"",0.13],""lighting"":[""good"",139.77]}"
images/MORPH/Dataset/Images/Test/72418_01M36.JPG,"{""blur"":[""clear"",44.28],""bounding_box"":[29,32,130,130],""estimated_age"":[34.45714269365583],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-4.98],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",0.02],""lighting"":[""good"",126.45]}"
images/MORPH/Dataset/Images/Test/269194_09M20.JPG,"{""blur"":[""clear"",33.26],""bounding_box"":[26,28,126,126],""estimated_age"":[22.157142843518937],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",1.08],""head_tilt"":[""straight"",1.02],""head_up_down"":[""straight"",0.01],""lighting"":[""bad"",83.56]}"
images/MORPH/Dataset/Images/Test/092304_0F41.JPG,"{""blur"":[""clear"",40.02],""bounding_box"":[33,31,133,133],""estimated_age"":[42.357143129621235],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-13.88],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",-0.04],""lighting"":[""good"",181.83]}"
images/MORPH/Dataset/Images/Test/324219_05M20.JPG,"{""blur"":[""clear"",38.66],""bounding_box"":[8,27,142,142],""estimated_age"":[22.742857251848495],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""side"",28.11],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_up"",0.1],""lighting"":[""good"",203.85]}"
images/MORPH/Dataset/Images/Test/38206_05M25.JPG,"{""blur"":[""clear"",40.8],""bounding_box"":[22,23,139,139],""estimated_age"":[27.828572000776017],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",0.0],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",-0.07],""lighting"":[""good"",184.63]}"
images/MORPH/Dataset/Images/Test/91087_01M25.JPG,"{""blur"":[""clear"",45.09],""bounding_box"":[33,38,114,114],""estimated_age"":[27.614285605294363],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-3.55],""head_tilt"":[""straight"",-1.04],""head_up_down"":[""looking_up"",0.12],""lighting"":[""good"",134.67]}"
images/MORPH/Dataset/Images/Test/262226_01M20.JPG,"{""blur"":[""clear"",41.43],""bounding_box"":[25,36,114,114],""estimated_age"":[22.15714304787772],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",18.69],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_up"",0.11],""lighting"":[""good"",142.4]}"
images/MORPH/Dataset/Images/Test/225806_01M27.JPG,"{""blur"":[""clear"",41.09],""bounding_box"":[24,38,114,114],""estimated_age"":[22.485714163099015],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",15.99],""head_tilt"":[""straight"",-1.06],""head_up_down"":[""straight"",0.05],""lighting"":[""good"",127.48]}"
images/MORPH/Dataset/Images/Test/081493_04M41.JPG,"{""blur"":[""clear"",27.72],""bounding_box"":[21,29,131,131],""estimated_age"":[28.928571973528182],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",8.16],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",0.03],""lighting"":[""bad"",54.97]}"
IMAGES/MORPH/Dataset/Images/Test/072759_03M47.JPG,"{""blur"":[""clear"",45.89],""bounding_box"":[28,35,122,122],""estimated_age"":[45.57142870766776],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",2.04],""head_tilt"":[""straight"",-2.12],""head_up_down"":[""straight"",0.01],""lighting"":[""good"",133.27]}"
IMAGES/MORPH/Dataset/Images/Test/111449_5F35.JPG,"{""blur"":[""clear"",38.18],""bounding_box"":[27,36,120,120],""estimated_age"":[45.45714214869908],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",13.77],""head_tilt"":[""straight"",2.08],""head_up_down"":[""straight"",-0.05],""lighting"":[""good"",138.03]}"
IMAGES/MORPH/Dataset/Images/Test/184456_01M32.JPG,"{""blur"":[""clear"",44.62],""bounding_box"":[24,24,130,130],""estimated_age"":[34.785713468279155],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",1.06],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",-0.06],""lighting"":[""good"",147.25]}"
IMAGES/MORPH/Dataset/Images/Test/118153_0M34.JPG,"{""blur"":[""clear"",42.71],""bounding_box"":[31,25,128,128],""estimated_age"":[26.6714289528983],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-9.02],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_up"",0.16],""lighting"":[""good"",145.25]}"
IMAGES/MORPH/Dataset/Images/Test/095658_00M41.JPG,"{""blur"":[""clear"",45.32],""bounding_box"":[27,37,117,117],""estimated_age"":[34.971428462437224],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",13.28],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",0.05],""lighting"":[""good"",176.14]}"
IMAGES/MORPH/Dataset/Images/Test/126811_1M32.JPG,"{""blur"":[""clear"",39.59],""bounding_box"":[31,33,121,121],""estimated_age"":[24.31428555079869],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-1.32],""head_tilt"":[""straight"",-1.06],""head_up_down"":[""looking_down"",-0.09],""lighting"":[""bad"",73.66]}"
IMAGES/MORPH/Dataset/Images/Test/074736_0F42.JPG,"{""blur"":[""clear"",38.47],""bounding_box"":[24,44,141,141],""estimated_age"":[34.928571292332244],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-15.71],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_up"",0.19],""lighting"":[""good"",191.74]}"
IMAGES/MORPH/Dataset/Images/Test/66403_02M21.JPG,"{""blur"":[""clear"",40.8],""bounding_box"":[28,38,116,116],""estimated_age"":[19.314285687037877],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",13.39],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_up"",0.19],""lighting"":[""good"",159.57]}"
IMAGES/MORPH/Dataset/Images/Test/63311_00M34.JPG,"{""blur"":[""clear"",43.62],""bounding_box"":[25,32,126,126],""estimated_age"":[33.328571455819265],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",8.46],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",-0.0],""lighting"":[""good"",125.57]}"
IMAGES/MORPH/Dataset/Images/Test/301561_05M43.JPG,"{""blur"":[""clear"",44.5],""bounding_box"":[23,23,125,125],""estimated_age"":[37.3428566796439],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",7.35],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_down"",-0.13],""lighting"":[""good"",120.89]}"
IMAGES/MORPH/Dataset/Images/Test/058258_1M43.JPG,"{""blur"":[""clear"",47.04],""bounding_box"":[24,27,137,137],""estimated_age"":[48.71428625924246],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",2.07],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",-0.04],""lighting"":[""good"",164.37]}"
IMAGES/MORPH/Dataset/Images/Test/097503_3M38.JPG,"{""blur"":[""clear"",40.41],""bounding_box"":[15,25,148,148],""estimated_age"":[48.857143947056365],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",5.41],""head_tilt"":[""straight"",2.01],""head_up_down"":[""straight"",-0.0],""lighting"":[""good"",176.29]}"
IMAGES/MORPH/Dataset/Images/Test/289648_00M19.JPG,"{""blur"":[""clear"",40.63],""bounding_box"":[27,32,122,122],""estimated_age"":[20.342856815883092],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",3.24],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",-0.02],""lighting"":[""good"",119.76]}"
IMAGES/MORPH/Dataset/Images/Test/158146_02M35.JPG,"{""blur"":[""clear"",45.5],""bounding_box"":[34,41,116,116],""estimated_age"":[29.857142857142858],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",3.28],""head_tilt"":[""straight"",-1.1],""head_up_down"":[""looking_up"",0.07],""lighting"":[""good"",126.84]}"
IMAGES/MORPH/Dataset/Images/Test/258051_06M41.JPG,"{""blur"":[""clear"",43.57],""bounding_box"":[26,34,119,119],""estimated_age"":[44.21428544180734],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",14.0],""head_tilt"":[""straight"",-1.06],""head_up_down"":[""looking_up"",0.11],""lighting"":[""good"",128.97]}"
IMAGES/MORPH/Dataset/Images/Test/258604_00F23.JPG,"{""blur"":[""clear"",44.84],""bounding_box"":[15,27,130,130],""estimated_age"":[21.32857138769967],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",16.59],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",-0.03],""lighting"":[""good"",132.56]}"
IMAGES/MORPH/Dataset/Images/Test/08616_00M17.JPG,"{""blur"":[""clear"",41.92],""bounding_box"":[32,34,119,119],""estimated_age"":[19.485714231218612],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-1.15],""head_tilt"":[""straight"",1.06],""head_up_down"":[""straight"",0.02],""lighting"":[""good"",139.72]}"
IMAGES/MORPH/Dataset/Images/Test/8230_02M25.JPG,"{""blur"":[""clear"",39.8],""bounding_box"":[24,30,125,125],""estimated_age"":[26.528571946280344],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",8.69],""head_tilt"":[""straight"",1.08],""head_up_down"":[""straight"",-0.04],""lighting"":[""good"",108.37]}"
IMAGES/MORPH/Dataset/Images/Test/191909_03M27.JPG,"{""blur"":[""clear"",40.34],""bounding_box"":[35,42,113,113],""estimated_age"":[24.399999618530273],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",0.96],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_up"",0.16],""lighting"":[""good"",136.31]}"
IMAGES/MORPH/Dataset/Images/Test/076989_9M38.JPG,"{""blur"":[""clear"",39.97],""bounding_box"":[26,32,126,126],""estimated_age"":[31.257141521998815],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",7.31],""head_tilt"":[""straight"",0.0],""head_up_down"":[""straight"",0.03],""lighting"":[""good"",120.13]}"
IMAGES/MORPH/Dataset/Images/Test/41801_01M16.JPG,"{""blur"":[""clear"",39.86],""bounding_box"":[30,32,124,124],""estimated_age"":[20.07142836706979],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-9.24],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_down"",-0.09],""lighting"":[""good"",113.73]}"
IMAGES/MORPH/Dataset/Images/Test/238615_01M25.JPG,"{""blur"":[""clear"",29.56],""bounding_box"":[21,15,133,133],""estimated_age"":[24.29999991825649],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-0.42],""head_tilt"":[""straight"",-1.08],""head_up_down"":[""looking_down"",-0.19],""lighting"":[""bad"",51.05]}"
IMAGES/MORPH/Dataset/Images/Test/125704_06M52.JPG,"{""blur"":[""clear"",43.52],""bounding_box"":[23,25,129,129],""estimated_age"":[50.214286531720845],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",11.08],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_down"",-0.08],""lighting"":[""good"",142.38]}"
IMAGES/MORPH/Dataset/Images/Test/138609_6M31.JPG,"{""blur"":[""clear"",42.34],""bounding_box"":[28,32,123,123],""estimated_age"":[33.642857142857146],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-3.38],""head_tilt"":[""straight"",-1.06],""head_up_down"":[""straight"",-0.05],""lighting"":[""good"",194.55]}"
IMAGES/MORPH/Dataset/Images/Test/326144_01M16.JPG,"{""blur"":[""clear"",40.0],""bounding_box"":[29,40,120,120],""estimated_age"":[17.94285716329302],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",1.8],""head_tilt"":[""straight"",1.04],""head_up_down"":[""looking_up"",0.12],""lighting"":[""good"",160.22]}"
IMAGES/MORPH/Dataset/Images/Test/38019_0M33.JPG,"{""blur"":[""clear"",44.6],""bounding_box"":[28,25,128,128],""estimated_age"":[28.85714312962123],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-4.08],""head_tilt"":[""straight"",0.0],""head_up_down"":[""looking_down"",-0.1],""lighting"":[""good"",178.11]}"
IMAGES/MORPH/Dataset/Images/Test/122965_0M33.JPG,"{""blur"":[""clear"",40.8],""bounding_box"":[28,31,135,135],""estimated_age"":[31.042857578822545],""face_contours"":[],""face_detection"":""true"",""head_left_right"":[""straight"",-6.1],""head_tilt"":[""straight"",-1.01],""head_up_down"":[""looking_up"",0.07],""lighting"":[""good"",143.37]}"
